customer_id,recency,frequency,monetary,avg_order_value,tenure_days,R_score,F_score,M_score,RFM_score,RFM_sum,RFM_segment
12911,187,1,1651.72,6.998813559322034,1,1,1,4,114,6,Lost Customers
12913,4,9,4217.23,91.67891304347825,370,5,5,5,555,15,Champions
12914,36,1,223.98,24.886666666666667,1,4,1,1,411,6,New Customers
12915,8,3,811.1,15.903921568627451,216,5,3,3,533,11,Loyal Customers
12916,78,3,1534.78,22.243188405797103,242,2,3,4,234,9,Potential Loyalists
12917,36,5,3765.2,78.44166666666666,330,4,4,5,445,13,Champions
12918,262,1,10953.5,10953.5,1,1,1,5,115,7,Potential Loyalists
12920,207,3,323.86,10.120625,153,1,3,2,132,6,Lost Customers
12921,2,39,19333.95,23.751781326781327,371,5,5,5,555,15,Champions
12923,26,2,597.6,18.675,184,4,2,3,423,9,New Customers
12924,29,8,1535.7,34.90227272727273,337,4,5,4,454,13,Champions
12925,228,1,35.28,7.056,1,1,1,1,111,3,Lost Customers
12926,47,4,1523.97,5.816679389312977,314,3,4,4,344,11,Loyal Customers
12927,30,1,197.31,17.937272727272727,1,4,1,1,411,6,New Customers
12928,14,7,2242.19,23.602,171,5,5,5,555,15,Champions
12931,16,42,50291.38,369.7895588235294,357,4,5,5,455,14,Champions
12932,175,8,1698.56,17.87957894736842,128,2,5,4,254,11,Loyal Customers
12933,16,5,1029.1,5.6234972677595625,349,4,4,4,444,12,Loyal Customers
12934,372,1,181.65,90.825,1,1,1,1,111,3,Lost Customers
12935,11,8,2083.16,16.66528,231,5,5,4,554,14,Champions
12937,99,5,1593.34,16.426185567010307,273,2,4,4,244,10,Loyal Customers
12939,15,12,13683.0,350.84615384615387,317,5,5,5,555,15,Champions
12941,360,1,377.49,13.981111111111112,1,1,1,2,112,4,Lost Customers
12942,1,1,258.75,16.171875,1,5,1,2,512,8,New Customers
12943,194,2,496.5,19.86,47,1,2,2,122,5,Lost Customers
12945,292,1,437.16,15.612857142857145,1,1,1,2,112,4,Lost Customers
12946,72,1,324.45,16.2225,1,2,1,2,212,5,Lost Customers
12947,9,1,304.04,17.884705882352943,1,5,1,2,512,8,New Customers
12948,366,2,252.48,28.05333333333333,6,1,2,2,122,5,Lost Customers
12949,18,14,11359.48,22.71896,353,4,5,5,455,14,Champions
12951,22,9,2149.65,16.409541984732826,311,4,5,5,455,14,Champions
12953,158,1,498.96,16.09548387096774,1,2,1,3,213,6,Lost Customers
12954,274,1,162.45,16.244999999999997,1,1,1,1,111,3,Lost Customers
12956,320,3,413.82,17.992173913043477,39,1,3,2,132,6,Lost Customers
12957,177,5,4689.43,18.60884920634921,186,1,4,5,145,10,Loyal Customers
12958,36,2,467.34,9.537551020408165,182,4,2,2,422,8,New Customers
12959,120,1,150.95,18.86875,1,2,1,1,211,4,Lost Customers
12960,49,4,1322.0700000000002,18.886714285714287,247,3,4,4,344,11,Loyal Customers
12961,15,1,211.99,5.29975,1,5,1,1,511,7,New Customers
12963,1,5,1744.96,18.368,153,5,4,4,544,13,Champions
12964,73,1,132.24,5.086153846153847,1,2,1,1,211,4,Lost Customers
12967,7,2,2646.02,43.377377049180325,11,5,2,5,525,12,Loyal Customers
12969,238,1,122.45,24.49,1,1,1,1,111,3,Lost Customers
12970,16,6,1048.13,4.852453703703704,354,4,4,4,444,12,Loyal Customers
12971,2,33,4782.88,39.85733333333334,357,5,5,5,555,15,Champions
12972,49,4,1161.2,15.08051948051948,247,3,4,4,344,11,Loyal Customers
12973,49,1,385.55,64.25833333333334,1,3,1,2,312,6,Lost Customers
12974,201,1,264.15,11.00625,1,1,1,2,112,4,Lost Customers
12975,72,6,2100.09,18.750803571428573,296,2,4,4,244,10,Loyal Customers
12976,14,7,2417.78,18.31651515151515,286,5,5,5,555,15,Champions
12977,137,3,474.64,9.686530612244898,9,2,3,2,232,7,Potential Loyalists
12978,21,5,2502.82,15.35472392638037,344,4,4,5,445,13,Champions
12979,365,1,517.7,9.24464285714286,1,1,1,3,113,5,Lost Customers
12980,22,12,8870.880000000001,277.21500000000003,351,4,5,5,455,14,Champions
12982,30,7,2354.27,15.695133333333333,211,4,5,5,455,14,Champions
12983,234,1,490.08,16.336,1,1,1,2,112,4,Lost Customers
12986,64,10,2729.84,26.763137254901963,259,3,5,5,355,13,Champions
12987,56,3,753.51,19.82921052631579,268,3,3,3,333,9,Potential Loyalists
12989,60,18,6627.64,200.83757575757576,304,3,5,5,355,13,Champions
12990,53,4,546.0,39.0,201,3,4,3,343,10,Loyal Customers
12991,25,1,261.06,18.647142857142857,1,4,1,2,412,7,New Customers
12992,361,1,93.35,15.558333333333332,1,1,1,1,111,3,Lost Customers
12993,81,4,844.87,17.242244897959182,214,2,4,3,243,9,At Risk
12996,11,1,355.5,16.15909090909091,1,5,1,2,512,8,New Customers
12997,30,4,884.02,18.41708333333333,218,4,4,3,443,11,Loyal Customers
12998,128,3,920.08,15.86344827586207,160,2,3,3,233,8,Potential Loyalists
13000,361,1,497.65,16.05322580645161,1,1,1,2,112,4,Lost Customers
13001,40,20,14256.68,21.02755162241888,331,3,5,5,355,13,Champions
13002,52,2,293.18,18.32375,18,3,2,2,322,7,Potential Loyalists
13004,22,18,5994.94,14.586228710462288,338,4,5,5,455,14,Champions
13005,67,2,485.98,16.199333333333335,25,3,2,2,322,7,Potential Loyalists
13007,215,1,175.25,15.931818181818182,1,1,1,1,111,3,Lost Customers
13008,33,2,382.66,18.221904761904764,325,4,2,2,422,8,New Customers
13009,308,1,234.0,58.5,1,1,1,1,111,3,Lost Customers
13010,10,2,330.12,27.51,274,5,2,2,522,9,New Customers
13011,8,1,50.55,16.85,1,5,1,1,511,7,New Customers
13012,65,3,1310.99,20.16907692307692,162,3,3,4,334,10,Loyal Customers
13013,7,18,7814.83,23.327850746268656,354,5,5,5,555,15,Champions
13014,68,1,1914.8,16.650434782608695,1,3,1,4,314,8,Potential Loyalists
13015,74,6,3240.14,18.72913294797688,164,2,4,5,245,11,Loyal Customers
13018,49,7,2485.46,17.141103448275864,235,3,5,5,355,13,Champions
13019,15,6,1229.95,22.362727272727277,353,5,4,4,544,13,Champions
13020,198,2,618.96,15.870769230769232,97,1,2,3,123,6,Lost Customers
13021,10,8,2270.86,18.02269841269841,360,5,5,5,555,15,Champions
13022,65,1,65.3,13.06,1,3,1,1,311,5,Lost Customers
13023,164,1,759.13,21.086944444444445,1,2,1,3,213,6,Lost Customers
13024,106,2,555.87,17.931290322580644,111,2,2,3,223,7,Potential Loyalists
13025,367,1,323.39,24.876153846153844,1,1,1,2,112,4,Lost Customers
13026,124,4,757.72,18.040952380952383,237,2,4,3,243,9,At Risk
13027,21,13,10327.2,175.03728813559323,303,4,5,5,455,14,Champions
13029,10,2,679.8,97.11428571428571,148,5,2,3,523,10,Loyal Customers
13030,4,1,402.36,7.058947368421053,1,5,1,2,512,8,New Customers
13031,43,5,3292.84,8.090515970515971,147,3,4,5,345,12,Loyal Customers
13032,28,7,1805.78,13.277794117647058,67,4,5,4,454,13,Champions
13033,65,1,30.0,15.0,1,3,1,1,311,5,Lost Customers
13034,5,2,279.91,15.550555555555556,31,5,2,2,522,9,New Customers
13035,67,1,442.32,29.488,1,3,1,2,312,6,Lost Customers
13036,320,1,307.1,51.18333333333334,1,1,1,2,112,4,Lost Customers
13037,35,9,3033.88,16.488478260869567,336,4,5,5,455,14,Champions
13039,220,4,1010.73,18.37690909090909,138,1,4,4,144,9,At Risk
13041,86,4,799.13,22.832285714285717,139,2,4,3,243,9,At Risk
13042,234,3,1488.59,8.09016304347826,133,1,3,4,134,8,Potential Loyalists
13044,128,10,4287.58,11.19472584856397,208,2,5,5,255,12,Loyal Customers
13045,37,2,503.64,18.65333333333333,84,3,2,3,323,8,Potential Loyalists
13046,92,1,319.94,15.235238095238095,1,2,1,2,212,5,Lost Customers
13047,9,17,5557.62,24.92206278026906,349,5,5,5,555,15,Champions
13048,72,5,2229.7200000000003,17.15169230769231,245,2,4,5,245,11,Loyal Customers
13049,25,2,751.5600000000001,62.63,11,4,2,3,423,9,New Customers
13050,2,19,6477.67,10.814140233722872,357,5,5,5,555,15,Champions
13051,214,2,155.8,38.95,40,1,2,1,121,4,Lost Customers
13052,56,6,2771.18,12.048608695652174,234,3,4,5,345,12,Loyal Customers
13053,257,1,127.65,7.508823529411765,1,1,1,1,111,3,Lost Customers
13055,65,1,1106.7,14.18846153846154,1,3,1,4,314,8,Potential Loyalists
13056,187,1,209.48,11.025263157894736,1,1,1,1,111,3,Lost Customers
13057,166,3,709.59,17.73975,101,2,3,3,233,8,Potential Loyalists
13059,49,9,2108.37,11.096684210526314,205,3,5,4,354,12,Loyal Customers
13063,116,1,188.4,15.7,1,2,1,1,211,4,Lost Customers
13064,186,2,561.25,22.45,41,1,2,3,123,6,Lost Customers
13065,9,5,1055.05,17.016935483870967,174,5,4,4,544,13,Champions
13067,45,2,393.05,23.12058823529412,36,3,2,2,322,7,Potential Loyalists
13069,5,16,5185.51,7.892709284627093,173,5,5,5,555,15,Champions
13070,95,3,522.9,21.7875,272,2,3,3,233,8,Potential Loyalists
13071,248,1,129.22,10.768333333333333,1,1,1,1,111,3,Lost Customers
13073,47,2,418.08,15.484444444444444,26,3,2,2,322,7,Potential Loyalists
13074,147,4,1378.74,47.54275862068965,212,2,4,4,244,10,Loyal Customers
13076,93,1,135.4,15.044444444444444,1,2,1,1,211,4,Lost Customers
13077,2,8,2326.35,9.984334763948498,362,5,5,5,555,15,Champions
13078,2,32,16904.51,38.159164785553045,372,5,5,5,555,15,Champions
13079,53,1,199.08,18.098181818181818,1,3,1,1,311,5,Lost Customers
13080,37,3,222.65,17.126923076923077,208,3,3,1,331,7,Potential Loyalists
13081,7,19,30867.77,23.20884962406015,360,5,5,5,555,15,Champions
13082,60,12,3722.12,66.46642857142857,292,3,5,5,355,13,Champions
13083,61,1,91.68,22.92,1,3,1,1,311,5,Lost Customers
13084,127,1,122.4,61.2,1,2,1,1,211,4,Lost Customers
13085,315,6,2017.2,32.535483870967745,59,1,4,4,144,9,At Risk
13086,18,1,439.33,9.34744680851064,1,4,1,2,412,7,New Customers
13087,362,1,313.64,20.909333333333333,1,1,1,2,112,4,Lost Customers
13088,53,1,236.11,11.8055,1,3,1,1,311,5,Lost Customers
13089,4,109,57885.45,37.539202334630346,368,5,5,5,555,15,Champions
13090,1,13,5189.32,40.8607874015748,129,5,5,5,555,15,Champions
13091,365,2,1976.0,82.33333333333333,1,1,2,4,124,7,Potential Loyalists
13092,50,7,1662.45,20.780625,253,3,5,4,354,12,Loyal Customers
13093,9,48,47111.18,52.87450056116723,362,5,5,5,555,15,Champions
13094,4,2,505.80000000000007,63.22500000000001,20,5,2,3,523,10,Loyal Customers
13096,30,1,419.7000000000001,419.7000000000001,1,4,1,2,412,7,New Customers
13097,24,18,7320.88,12.557255574614066,349,4,5,5,455,14,Champions
13101,134,3,594.21,13.818837209302329,182,2,3,3,233,8,Potential Loyalists
13102,1,14,5272.83,28.046968085106386,217,5,5,5,555,15,Champions
13103,73,2,465.7000000000001,18.628,139,2,2,2,222,6,Lost Customers
13104,51,3,610.62,61.062,237,3,3,3,333,9,Potential Loyalists
13105,72,1,72.0,72.0,1,2,1,1,211,4,Lost Customers
13106,49,1,526.96,35.13066666666667,1,3,1,3,313,7,Potential Loyalists
13107,49,5,3721.45,31.012083333333333,259,3,4,5,345,12,Loyal Customers
13108,8,2,748.46,21.38457142857143,62,5,2,3,523,10,Loyal Customers
13109,187,1,347.49,15.108260869565218,1,1,1,2,112,4,Lost Customers
13110,73,5,1468.8,13.727102803738315,301,2,4,4,244,10,Loyal Customers
13111,354,1,321.88000000000005,26.823333333333338,1,1,1,2,112,4,Lost Customers
13112,177,1,20.6,10.3,1,1,1,1,111,3,Lost Customers
13113,2,14,6357.08,33.99508021390374,254,5,5,5,555,15,Champions
13114,366,1,234.38,14.64875,1,1,1,1,111,3,Lost Customers
13115,15,6,3199.92,16.494432989690722,220,5,4,5,545,14,Champions
13117,1,12,1658.9,14.811607142857143,258,5,5,4,554,14,Champions
13118,12,4,1217.6,17.6463768115942,62,5,4,4,544,13,Champions
13119,304,1,134.9,12.263636363636364,1,1,1,1,111,3,Lost Customers
13123,108,2,506.75,11.261111111111113,56,2,2,3,223,7,Potential Loyalists
13124,21,1,885.33,14.51360655737705,1,4,1,3,413,8,New Customers
13125,159,1,148.62,7.431,1,2,1,1,211,4,Lost Customers
13126,2,7,1898.61,17.104594594594595,280,5,5,4,554,14,Champions
13128,267,1,263.5,263.5,1,1,1,2,112,4,Lost Customers
13129,88,2,233.25,21.204545454545453,77,2,2,1,221,5,Lost Customers
13131,54,4,2240.4700000000003,21.33780952380953,250,3,4,5,345,12,Loyal Customers
13133,95,1,90.65,18.130000000000003,1,2,1,1,211,4,Lost Customers
13134,38,2,681.65,29.63695652173913,14,3,2,3,323,8,Potential Loyalists
13135,127,1,275.45,16.20294117647059,1,2,1,2,212,5,Lost Customers
13136,11,8,3666.95,19.505053191489363,355,5,5,5,555,15,Champions
13137,22,8,3983.65,5.634582743988685,115,4,5,5,455,14,Champions
13138,8,2,504.85,14.023611111111112,24,5,2,3,523,10,Loyal Customers
13139,73,1,3138.04,33.032,1,2,1,5,215,8,Potential Loyalists
13140,2,3,790.71,10.5428,124,5,3,3,533,11,Loyal Customers
13141,21,12,5267.33,18.2260553633218,344,4,5,5,455,14,Champions
13143,220,1,405.1,17.61304347826087,1,1,1,2,112,4,Lost Customers
13144,67,1,24.4,8.133333333333333,1,3,1,1,311,5,Lost Customers
13145,8,4,805.0,201.25,227,5,4,3,543,12,Loyal Customers
13148,25,14,4814.56,10.67529933481153,343,4,5,5,455,14,Champions
13150,120,3,449.97,56.24625,146,2,3,2,232,7,Potential Loyalists
13151,261,2,1207.34,14.37309523809524,1,1,2,4,124,7,Potential Loyalists
13152,53,7,2146.38,15.899111111111113,277,3,5,5,355,13,Champions
13154,35,3,1624.84,17.471397849462363,336,4,3,4,434,11,Loyal Customers
13155,4,3,778.4200000000001,9.853417721518989,123,5,3,3,533,11,Loyal Customers
13156,21,3,1586.54,15.255192307692308,290,4,3,4,434,11,Loyal Customers
13157,45,5,3946.14,24.061829268292684,232,3,4,5,345,12,Loyal Customers
13158,24,1,307.12,14.624761904761906,1,4,1,2,412,7,New Customers
13161,136,1,359.38,14.3752,1,2,1,2,212,5,Lost Customers
13162,16,12,7587.2,47.71823899371069,355,4,5,5,455,14,Champions
13163,246,1,17.65,8.825,1,1,1,1,111,3,Lost Customers
13164,205,2,372.2,37.22,98,1,2,2,122,5,Lost Customers
13165,49,1,429.68,61.38285714285714,1,3,1,2,312,6,Lost Customers
13166,50,1,458.73,16.990000000000002,1,3,1,2,312,6,Lost Customers
13167,26,1,333.82,20.86375,1,4,1,2,412,7,New Customers
13168,178,1,541.14,11.513617021276596,1,1,1,3,113,5,Lost Customers
13169,198,1,127.2,25.44,1,1,1,1,111,3,Lost Customers
13172,36,1,69.6,69.6,1,4,1,1,411,6,New Customers
13173,3,10,2212.11,11.28627551020408,362,5,5,5,555,15,Champions
13174,5,10,6621.6,8.308155583437893,366,5,5,5,555,15,Champions
13175,218,2,831.45,18.075,153,1,2,3,123,6,Lost Customers
13177,66,1,229.75,17.673076923076923,1,3,1,1,311,5,Lost Customers
13178,33,10,8333.72,19.74815165876777,326,4,5,5,455,14,Champions
13179,254,1,572.3100000000001,16.832647058823532,1,1,1,3,113,5,Lost Customers
13180,243,1,86.10000000000001,21.525,1,1,1,1,111,3,Lost Customers
13181,17,1,359.69,18.931052631578947,1,4,1,2,412,7,New Customers
13183,30,6,3078.4,49.65161290322581,241,4,4,5,445,13,Champions
13187,260,3,105.34,5.54421052631579,1,1,3,1,131,5,Lost Customers
13190,180,3,570.66,33.56823529411764,188,1,3,3,133,7,Potential Loyalists
13191,294,1,164.69,2.79135593220339,1,1,1,1,111,3,Lost Customers
13192,171,4,1646.64,16.632727272727273,151,2,4,4,244,10,Loyal Customers
13194,57,1,412.08,58.86857142857143,1,3,1,2,312,6,Lost Customers
13195,50,1,136.73,2.972391304347826,1,3,1,1,311,5,Lost Customers
13196,79,3,1271.06,16.295641025641025,174,2,3,4,234,9,Potential Loyalists
13197,245,1,373.0100000000001,19.632105263157897,1,1,1,2,112,4,Lost Customers
13198,23,2,1572.99,17.874886363636364,47,4,2,4,424,10,Loyal Customers
13199,2,30,6615.77,75.17920454545455,368,5,5,5,555,15,Champions
13201,138,4,1233.06,14.337906976744186,140,2,4,4,244,10,Loyal Customers
13202,30,7,1580.3,22.90289855072464,336,4,5,4,454,13,Champions
13203,22,6,1778.79,15.882053571428573,335,4,4,4,444,12,Loyal Customers
13204,367,1,966.66,16.958947368421054,1,1,1,3,113,5,Lost Customers
13205,79,1,2803.2,2803.2,1,2,1,5,215,8,Potential Loyalists
13206,36,13,8308.19,14.678780918727917,332,4,5,5,455,14,Champions
13207,87,2,285.6,57.120000000000005,160,2,2,2,222,6,Lost Customers
13208,85,3,758.65,7.294711538461538,287,2,3,3,233,8,Potential Loyalists
13209,150,5,2617.9,58.17555555555556,170,2,4,5,245,11,Loyal Customers
13211,17,7,1523.35,10.43390410958904,351,4,5,4,454,13,Champions
13213,19,6,2330.94,20.44684210526316,184,4,4,5,445,13,Champions
13214,53,7,3264.23,14.254279475982532,228,3,5,5,355,13,Champions
13215,38,1,81.6,81.6,1,3,1,1,311,5,Lost Customers
13217,291,1,132.5,132.5,1,1,1,1,111,3,Lost Customers
13219,254,1,76.23,6.930000000000001,1,1,1,1,111,3,Lost Customers
13220,211,1,516.8,16.15,1,1,1,3,113,5,Lost Customers
13222,213,1,88.5,88.5,1,1,1,1,111,3,Lost Customers
13223,59,4,805.92,100.74,241,3,4,3,343,10,Loyal Customers
13225,57,9,9796.23,105.3358064516129,301,3,5,5,355,13,Champions
13226,29,1,204.25,17.020833333333332,1,4,1,1,411,6,New Customers
13230,1,17,3457.83,5.107577548005908,265,5,5,5,555,15,Champions
13233,56,2,571.34,17.313333333333333,273,3,2,3,323,8,Potential Loyalists
13234,308,2,346.5,5.680327868852459,59,1,2,2,122,5,Lost Customers
13237,23,1,643.0,26.791666666666668,1,4,1,3,413,8,New Customers
13238,66,2,305.9,19.11875,159,3,2,2,322,7,Potential Loyalists
13239,73,4,1265.13,17.57125,65,2,4,4,244,10,Loyal Customers
13240,1,5,1036.21,6.685225806451613,286,5,4,4,544,13,Champions
13241,47,1,112.53,2.81325,1,3,1,1,311,5,Lost Customers
13242,87,4,429.0,19.5,217,2,4,2,242,8,At Risk
13243,85,4,635.26,4.2922972972972975,182,2,4,3,243,9,At Risk
13245,68,1,558.72,19.26620689655173,1,3,1,3,313,7,Potential Loyalists
13246,29,5,1390.23,5.915872340425532,131,4,4,4,444,12,Loyal Customers
13249,37,6,897.52,74.79333333333334,283,3,4,3,343,10,Loyal Customers
13250,96,2,253.09,13.320526315789474,41,2,2,2,222,6,Lost Customers
13251,38,1,252.68,10.1072,1,3,1,2,312,6,Lost Customers
13252,30,2,399.3,21.01578947368421,231,4,2,2,422,8,New Customers
13253,66,2,1920.71,49.24897435897436,273,3,2,4,324,9,Potential Loyalists
13254,12,1,51.41,12.8525,1,5,1,1,511,7,New Customers
13255,9,2,504.95,26.57631578947368,138,5,2,3,523,10,Loyal Customers
13257,72,1,149.75,21.392857142857142,1,2,1,1,211,4,Lost Customers
13258,15,2,336.6,42.075,20,5,2,2,522,9,New Customers
13259,33,8,1119.36,4.824827586206896,301,4,5,4,454,13,Champions
13262,25,2,373.16,9.568205128205127,211,4,2,2,422,8,New Customers
13263,29,4,1239.27,5.207016806722689,19,4,4,4,444,12,Loyal Customers
13264,78,1,722.5600000000001,19.014736842105265,1,2,1,3,213,6,Lost Customers
13266,49,7,2300.78,19.173166666666667,309,3,5,5,355,13,Champions
13267,2,18,5236.77,24.357069767441864,365,5,5,5,555,15,Champions
13269,5,14,3545.47,19.37415300546448,368,5,5,5,555,15,Champions
13270,2,1,590.0,590.0,1,5,1,3,513,9,New Customers
13274,45,1,360.85,18.992105263157896,1,3,1,2,312,6,Lost Customers
13275,19,2,238.86,4.97625,248,4,2,1,421,7,New Customers
13276,33,3,1300.98,6.224784688995215,245,4,3,4,434,11,Loyal Customers
13277,16,3,264.9,17.66,159,4,3,2,432,9,Potential Loyalists
13278,35,3,893.12,14.40516129032258,210,4,3,3,433,10,Loyal Customers
13280,15,4,1494.87,12.153414634146342,265,5,4,4,544,13,Champions
13281,75,1,350.85,15.947727272727274,1,2,1,2,212,5,Lost Customers
13282,42,1,181.05,12.93214285714286,1,3,1,1,311,5,Lost Customers
13283,203,2,279.7,21.515384615384612,72,1,2,2,122,5,Lost Customers
13285,236,2,655.47,14.897045454545456,23,1,2,3,123,6,Lost Customers
13286,236,1,734.91,14.998163265306122,1,1,1,3,113,5,Lost Customers
13287,239,3,781.59,14.746981132075472,101,1,3,3,133,7,Potential Loyalists
13288,79,5,927.61,92.761,223,2,4,3,243,9,At Risk
13289,359,1,307.95,19.246875,1,1,1,2,112,4,Lost Customers
13290,74,1,208.63,208.63,1,2,1,1,211,4,Lost Customers
13291,50,10,2909.68,10.542318840579709,252,3,5,5,355,13,Champions
13292,51,3,415.57,14.841785714285717,110,3,3,2,332,8,Potential Loyalists
13293,28,6,1192.94,16.56861111111111,276,4,4,4,444,12,Loyal Customers
13294,282,1,815.79,16.995625,1,1,1,3,113,5,Lost Customers
13295,12,3,900.77,15.80298245614035,200,5,3,3,533,11,Loyal Customers
13296,59,5,705.11,14.689791666666666,153,3,4,3,343,10,Loyal Customers
13297,21,3,2278.77,35.60578125,157,4,3,5,435,12,Loyal Customers
13299,59,2,1076.2,18.880701754385967,104,3,2,4,324,9,Potential Loyalists
13300,24,2,913.62,26.103428571428573,186,4,2,3,423,9,New Customers
13302,162,1,95.45,47.725,1,2,1,1,211,4,Lost Customers
13303,36,1,61.72,15.43,1,4,1,1,411,6,New Customers
13304,91,3,917.57,16.097719298245615,213,2,3,3,233,8,Potential Loyalists
13305,8,7,1751.75,14.127016129032258,266,5,5,4,554,14,Champions
13306,66,1,53.65,13.4125,1,3,1,1,311,5,Lost Customers
13307,123,2,258.34,18.45285714285714,104,2,2,2,222,6,Lost Customers
13308,232,1,284.86,16.756470588235295,1,1,1,2,112,4,Lost Customers
13309,28,1,249.58,10.851304347826089,1,4,1,1,411,6,New Customers
13310,16,2,409.17,17.79,21,4,2,2,422,8,New Customers
13312,87,1,124.75,24.95,1,2,1,1,211,4,Lost Customers
13313,115,7,1890.0,17.339449541284402,257,2,5,4,254,11,Loyal Customers
13315,325,1,310.26000000000005,14.102727272727275,1,1,1,2,112,4,Lost Customers
13316,28,6,7207.89,82.84931034482759,247,4,4,5,445,13,Champions
13317,21,13,4212.411,19.147322727272726,340,4,5,5,455,14,Champions
13319,1,34,11236.95,23.45918580375783,367,5,5,5,555,15,Champions
13320,70,2,679.4,15.44090909090909,44,3,2,3,323,8,Potential Loyalists
13324,64,8,3391.52,59.50035087719298,135,3,5,5,355,13,Champions
13326,68,1,281.76,21.673846153846156,1,3,1,2,312,6,Lost Customers
13327,1,14,6251.71,26.7167094017094,355,5,5,5,555,15,Champions
13329,2,7,4323.97,40.03675925925926,368,5,5,5,555,15,Champions
13330,91,3,1655.17,25.86203125,199,2,3,4,234,9,Potential Loyalists
13331,37,1,262.4,21.866666666666664,1,3,1,2,312,6,Lost Customers
13333,47,3,1015.74,18.468,247,3,3,4,334,10,Loyal Customers
13334,172,2,2699.48,12.916172248803829,116,2,2,5,225,9,Potential Loyalists
13337,182,1,1575.26,18.106436781609197,1,1,1,4,114,6,Lost Customers
13338,177,3,1958.6,17.96880733944954,161,1,3,4,134,8,Potential Loyalists
13340,53,5,11364.08,140.29728395061727,237,3,4,5,345,12,Loyal Customers
13346,98,6,299.4,49.9,133,2,4,2,242,8,At Risk
13357,130,4,3196.11,10.47904918032787,132,2,4,5,245,11,Loyal Customers
13359,39,1,603.75,18.295454545454547,1,3,1,3,313,7,Potential Loyalists
